id_num,program_type,program_id,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
14411_91,V,V_2,121,91,offline,intermediate,14411,F,High School Diploma,4,29,2,N,3,1
16144_65,U,U_1,134,65,offline,vary hard,16144,M,Matriculation,1,,3,N,3,1
9609_161,Z,Z_3,130,161,offline,easy,9609,F,High School Diploma,2,,1,Y,1,1
1053_89,V,V_2,121,89,offline,intermediate,1053,M,High School Diploma,3,34,2,N,4,1
8535_128,Y,Y_3,135,128,offline,hard,8535,F,Matriculation,2,,2,N,4,1
6378_14,T,T_4,120,14,offline,intermediate,6378,F,Matriculation,3,42,2,N,4,0
13796_35,T,T_2,117,35,offline,intermediate,13796,F,Matriculation,1,,2,N,1,0
8572_144,Y,Y_2,120,144,online,easy,8572,M,Bachelors,3,26,5,N,4,0
16536_61,U,U_1,134,61,online,easy,16536,F,High School Diploma,1,30,2,N,1,1
9250_136,Y,Y_3,135,136,online,easy,9250,M,High School Diploma,1,,4,N,3,1
910_166,Z,Z_3,130,166,online,easy,910,F,Matriculation,3,27,1,Y,1,1
8119_49,U,U_2,122,49,offline,intermediate,8119,M,High School Diploma,2,24,3,Y,1,0
3413_142,Y,Y_2,120,142,online,easy,3413,,High School Diploma,1,31,2,Y,5,1
6379_12,T,T_4,120,12,offline,intermediate,6379,F,High School Diploma,3,30,2,N,1,1
1191_1,S,S_2,134,1,offline,intermediate,1191,M,Matriculation,2,,2,N,1,0
6344_19,T,T_4,120,19,online,easy,6344,F,High School Diploma,2,,2,N,4,1
15867_149,Y,Y_1,136,149,offline,intermediate,15867,F,Bachelors,1,,2,N,,1
11327_62,U,U_1,134,62,online,easy,11327,M,High School Diploma,3,,2,N,1,0
14133_155,Y,Y_1,136,155,online,easy,14133,M,Bachelors,2,29,2,N,4,1
640_159,,Y_1,136,159,online,easy,640,M,High School Diploma,3,,14,N,4,1
18396_84,V,V_3,131,84,offline,intermediate,18396,F,High School Diploma,1,56,3,N,3,0
13467_156,Y,Y_1,136,156,online,easy,13467,F,High School Diploma,3,,2,Y,4,1
17907_5,S,S_1,135,5,offline,easy,17907,M,Bachelors,,47,2,N,1,0
17335_156,Y,Y_1,136,156,online,easy,17335,M,Matriculation,1,,,N,3,1
15785_157,Y,Y_1,136,157,online,easy,15785,M,High School Diploma,3,,2,Y,4,1
15111_154,Y,Y_1,136,154,online,easy,15111,M,Matriculation,1,47,3,N,5,1
17085_46,T,T_1,131,46,offline,hard,17085,F,Matriculation,4,34,2,Y,1,0
5138_74,V,V_4,122,74,online,easy,5138,M,Matriculation,4,,4,N,1,1
8338_0,S,S_2,134,0,offline,easy,8338,,Bachelors,3,36,2,N,1,1
7985_45,T,T_1,131,45,offline,intermediate,7985,F,Bachelors,1,44,2,N,1,0
1329_127,Y,Y_3,135,127,offline,hard,1329,M,Matriculation,3,44,2,N,,0
12457_177,Z,Z_2,120,177,online,easy,12457,M,Matriculation,3,26,1,N,3,1
6064_109,X,X_1,134,109,offline,intermediate,6064,M,Matriculation,3,26,2,N,2,1
8626_61,U,U_1,134,61,online,easy,8626,M,Matriculation,2,45,2,N,2,0
14500_33,T,T_2,117,33,offline,intermediate,14500,F,High School Diploma,2,23,2,N,1,1
6122_121,Y,,121,121,online,easy,6122,M,Matriculation,3,29,4,N,5,1
8811_87,V,V_2,121,87,offline,,8811,M,High School Diploma,1,,2,N,2,1
13350_40,T,T_2,117,40,online,easy,13350,F,High School Diploma,3,27,2,,1,1
1611_15,T,T_4,120,15,offline,intermediate,1611,M,Matriculation,4,44,2,,1,0
12540_33,T,T_2,117,33,offline,intermediate,12540,F,High School Diploma,1,27,2,N,1,1
6310_66,V,V_4,122,66,offline,easy,6310,F,High School Diploma,4,29,3,Y,4,1
13017_36,T,T_2,117,36,offline,intermediate,13017,F,Matriculation,1,,2,N,4,1
8223_39,T,T_2,117,39,online,easy,8223,F,,2,,2,N,1,1
17138_159,Y,Y_1,136,159,online,easy,17138,M,High School Diploma,1,,6,N,3,0
5717_113,Y,Y_4,121,113,offline,intermediate,5717,M,High School Diploma,4,,2,N,5,1
3468_84,V,V_3,131,84,offline,intermediate,3468,M,Matriculation,,,2,N,2,1
1289_121,Y,Y_4,121,121,online,easy,1289,M,High School Diploma,2,44,2,N,3,0
10808_168,Z,Z_3,130,168,online,easy,10808,F,Matriculation,1,26,1,N,2,1
1108_21,T,T_3,,21,offline,,1108,F,Matriculation,3,49,2,Y,1,1
805_126,Y,Y_3,135,126,offline,intermediate,805,F,Matriculation,3,45,3,N,5,1
1869_16,T,T_4,120,16,online,easy,1869,F,Bachelors,3,45,4,N,1,1
13398_151,Y,Y_1,136,151,offline,hard,13398,M,High School Diploma,,27,2,N,4,1
8180_163,Z,Z_3,130,163,offline,easy,8180,F,Matriculation,3,46,1,N,1,1
15618_155,Y,Y_1,136,155,online,easy,15618,M,High School Diploma,2,31,2,N,2,1
11973_101,X,X_3,136,101,offline,intermediate,11973,M,High School Diploma,1,,2,N,2,1
17762_44,T,T_1,131,44,offline,easy,17762,F,Bachelors,3,28,4,N,2,1
6353_122,Y,Y_4,121,122,online,easy,6353,M,High School Diploma,1,,2,N,3,1
3659_65,U,U_1,134,65,offline,vary hard,3659,F,Matriculation,2,42,5,N,3,1
10009_125,Y,Y_3,135,125,offline,intermediate,10009,M,High School Diploma,3,29,4,N,1,1
8169_30,T,T_3,134,30,online,,8169,F,High School Diploma,3,,2,Y,2,0
10348_157,Y,Y_1,136,157,online,easy,10348,M,Matriculation,3,,2,N,5,1
7612_18,T,T_4,120,18,online,easy,7612,F,Bachelors,3,,2,N,1,1
5157_84,V,V_3,131,84,offline,intermediate,5157,F,High School Diploma,2,44,2,N,5,1
7964_125,Y,Y_3,135,125,offline,intermediate,7964,F,High School Diploma,4,,4,N,4,1
7647_10,T,T_4,120,10,offline,easy,7647,F,Matriculation,4,,2,N,1,1
10437_150,Y,Y_1,136,150,offline,intermediate,10437,M,Matriculation,1,47,3,N,4,1
5713_22,T,T_3,134,22,offline,intermediate,5713,F,Bachelors,3,31,4,Y,2,1
9482_94,V,V_1,133,94,offline,easy,9482,F,High School Diploma,3,27,2,N,1,1
2971_54,U,U_2,122,54,online,easy,2971,M,Bachelors,2,,1,N,1,1
10075_134,Y,Y_3,135,134,online,easy,10075,M,High School Diploma,3,29,2,N,4,1
8984_22,T,T_3,134,22,offline,intermediate,8984,F,High School Diploma,2,,2,N,1,0
18525_60,U,U_1,134,60,offline,intermediate,18525,F,High School Diploma,2,45,2,N,4,1
500_136,Y,Y_3,135,136,online,easy,500,M,High School Diploma,1,,6,N,3,1
3466_137,Y,Y_2,120,137,offline,intermediate,3466,M,Bachelors,2,,3,N,4,1
4711_136,Y,Y_3,135,136,online,,4711,M,Matriculation,2,,2,N,4,1
6513_105,X,X_2,121,105,offline,intermediate,6513,M,High School Diploma,3,35,1,N,1,1
1663_21,T,T_3,134,21,offline,easy,1663,F,High School Diploma,3,,2,Y,1,1
5736_118,Y,Y_4,121,118,online,easy,5736,F,High School Diploma,3,26,2,Y,4,1
17763_154,Y,Y_1,136,154,online,easy,17763,M,Matriculation,1,31,2,N,4,1
5278_63,U,U_1,134,63,online,easy,5278,M,High School Diploma,3,44,2,N,4,0
16275_184,Z,Z_1,136,184,online,easy,16275,M,Matriculation,3,27,1,N,1,1
13590_49,U,U_2,122,49,offline,intermediate,13590,M,High School Diploma,3,30,1,N,1,0
6638_74,V,V_4,122,74,online,easy,6638,F,High School Diploma,1,32,2,N,1,0
5838_115,Y,Y_4,121,115,offline,hard,5838,M,Matriculation,2,,4,Y,3,0
7660_24,T,T_3,134,24,offline,intermediate,7660,F,Matriculation,1,24,4,N,2,1
6730_27,T,T_3,134,27,online,easy,6730,F,High School Diploma,3,46,2,N,5,1
367_58,U,U_1,134,58,offline,intermediate,367,F,Matriculation,3,,3,N,1,0
3098_118,Y,Y_4,121,118,online,easy,3098,F,Bachelors,1,,6,N,2,1
17931_79,V,V_4,122,79,online,easy,17931,M,High School Diploma,2,46,3,N,3,1
6656_146,Y,Y_2,120,146,online,easy,6656,M,High School Diploma,2,,3,N,4,1
18444_8,S,S_1,135,8,offline,intermediate,18444,F,High School Diploma,3,43,2,N,3,1
15192_47,T,T_1,,47,offline,hard,15192,M,Matriculation,3,42,2,N,4,0
19946_155,Y,Y_1,136,155,online,easy,19946,M,Matriculation,3,43,2,N,3,1
8296_36,T,T_2,117,36,offline,intermediate,8296,F,Matriculation,3,50,2,N,1,0
4286_81,V,V_3,131,81,offline,intermediate,4286,F,High School Diploma,2,24,2,N,1,1
12383_178,Z,Z_2,120,178,online,easy,,F,High School Diploma,3,45,1,N,1,0
14882_153,Y,Y_1,136,153,offline,hard,14882,M,Matriculation,2,,2,N,4,0
7432_116,Y,Y_4,121,116,offline,hard,7432,M,High School Diploma,3,42,2,N,3,1
10994_84,V,V_3,131,84,offline,intermediate,10994,F,Matriculation,3,,3,N,4,1
2944_24,T,T_3,134,24,offline,intermediate,2944,F,High School Diploma,1,26,2,Y,1,1
11525_145,Y,Y_2,120,145,online,easy,11525,M,Matriculation,4,44,4,Y,3,0
6794_117,Y,Y_4,121,117,offline,hard,6794,M,Matriculation,3,28,2,N,3,0
4808_57,U,U_1,134,57,offline,easy,4808,M,Matriculation,1,,2,N,1,0
7073_67,V,V_4,122,67,offline,easy,7073,M,High School Diploma,2,29,2,N,2,1
15844_61,U,U_1,134,61,online,easy,15844,F,Masters,2,29,3,N,3,1
5412_62,U,U_1,134,62,online,easy,5412,M,Matriculation,3,,1,N,1,0
9677_52,U,U_2,122,52,online,easy,9677,F,Masters,2,32,4,N,2,1
16863_109,X,X_1,134,109,offline,intermediate,16863,M,Matriculation,3,44,4,N,2,1
18660_38,T,T_2,117,38,online,easy,18660,F,Matriculation,4,43,2,N,1,1
74_10,T,T_4,120,10,offline,easy,74,F,High School Diploma,2,,2,N,1,0
6996_72,V,V_4,122,72,offline,vary hard,6996,F,High School Diploma,2,,2,Y,2,0
8811_93,V,V_2,121,93,offline,vary hard,8811,M,High School Diploma,,,2,N,2,1
3467_25,T,T_3,134,25,offline,intermediate,3467,F,Matriculation,3,31,4,N,4,1
2547_115,Y,Y_4,121,115,offline,hard,2547,M,Matriculation,1,29,2,N,4,0
11530_165,Z,Z_3,130,165,online,easy,11530,M,Matriculation,3,44,1,N,2,1
11339_174,Z,Z_2,120,174,online,easy,11339,F,Matriculation,3,27,2,N,1,1
18012_61,U,U_1,134,61,online,easy,18012,F,High School Diploma,3,48,3,N,2,1
16402_111,X,X_1,134,,offline,hard,16402,F,High School Diploma,2,33,1,N,2,1
6028_151,Y,Y_1,136,151,offline,hard,6028,M,High School Diploma,3,29,4,N,4,1
6279_113,Y,Y_4,121,113,offline,intermediate,6279,F,Matriculation,3,,2,Y,3,1
7703_137,Y,Y_2,120,137,offline,intermediate,7703,,Matriculation,1,,2,N,4,0
3113_129,Y,Y_3,135,129,offline,hard,3113,M,High School Diploma,4,,2,N,4,1
16188_152,,Y_1,136,152,offline,hard,16188,M,High School Diploma,3,25,2,N,4,1
1004_120,Y,Y_4,121,120,online,easy,1004,M,Bachelors,1,,2,N,4,1
16912_61,U,U_1,134,61,online,,16912,M,High School Diploma,1,,7,N,2,1
13773_173,Z,Z_2,120,173,online,easy,13773,F,High School Diploma,2,29,1,N,1,1
16127_44,T,T_1,131,44,offline,easy,16127,F,Matriculation,3,48,2,N,4,1
3416_102,X,X_3,136,102,offline,hard,3416,M,Bachelors,3,24,1,N,4,1
19597_10,T,T_4,120,10,offline,easy,19597,F,No Qualification,4,47,2,N,2,1
7086_118,Y,Y_4,121,118,online,easy,7086,M,High School Diploma,1,,2,N,4,1
10229_92,V,V_2,121,92,offline,intermediate,10229,F,High School Diploma,2,,4,N,3,1
19365_134,Y,Y_3,135,134,online,easy,19365,F,High School Diploma,2,27,4,N,4,1
18896_115,Y,Y_4,121,115,offline,hard,18896,M,Matriculation,3,,3,N,4,0
15993_185,Z,Z_1,136,185,online,easy,15993,F,High School Diploma,3,,1,N,1,1
18072_132,Y,Y_3,135,132,online,easy,18072,M,,3,45,3,N,5,1
17984_153,Y,Y_1,136,153,offline,hard,17984,M,Bachelors,2,43,2,N,3,1
16067_43,T,T_1,131,43,offline,easy,16067,F,High School Diploma,3,,2,N,3,1
16559_57,U,U_1,134,57,offline,easy,16559,F,High School Diploma,3,44,1,N,3,1
10572_169,Z,Z_3,130,169,online,easy,10572,M,Matriculation,4,27,,Y,1,1
18931_26,T,T_3,134,26,offline,intermediate,18931,M,High School Diploma,3,44,6,N,1,0
7836_14,T,T_4,120,14,offline,intermediate,7836,F,High School Diploma,1,,,N,1,1
18355_35,T,T_2,117,35,offline,intermediate,18355,F,Bachelors,1,43,2,N,2,1
5322_17,T,T_4,120,17,online,easy,5322,F,Matriculation,3,26,2,N,3,1
10664_134,Y,Y_3,135,134,online,easy,10664,M,Matriculation,3,,2,N,5,1
6973_17,T,T_4,120,17,,easy,6973,F,Bachelors,3,27,2,N,1,1
2109_97,V,V_1,133,97,offline,hard,2109,M,Matriculation,2,26,2,N,2,1
9582_109,X,X_1,134,109,offline,,9582,M,Matriculation,1,48,2,N,4,1
18515_70,,V_4,122,70,offline,intermediate,18515,M,Masters,1,55,2,N,2,1
3094_8,S,S_1,135,8,offline,intermediate,3094,F,Matriculation,3,,6,Y,1,0
442_62,U,U_1,134,62,online,easy,442,M,Bachelors,1,,2,N,1,1
6472_27,T,T_3,134,27,online,easy,6472,F,High School Diploma,2,,4,N,1,1
2269_66,V,V_4,122,66,offline,easy,2269,F,High School Diploma,4,,2,N,1,1
2860_21,,T_3,134,21,offline,easy,2860,M,High School Diploma,3,,2,N,1,0
5938_22,T,T_3,134,22,offline,intermediate,5938,F,Bachelors,1,31,2,N,,1
10883_23,T,T_3,134,23,offline,intermediate,10883,F,High School Diploma,1,,2,N,2,1
8460_29,T,T_3,134,29,online,easy,8460,F,Matriculation,1,25,2,,1,1
2186_131,Y,Y_3,135,131,online,easy,2186,M,High School Diploma,3,,4,N,4,1
16561_98,V,V_1,133,98,offline,hard,16561,M,High School Diploma,1,,2,N,1,1
2254_57,U,U_1,134,57,offline,easy,2254,M,Bachelors,1,29,4,N,1,1
4185_81,V,V_3,131,81,offline,intermediate,4185,M,Matriculation,2,29,6,N,1,0
1834_11,T,T_4,120,11,offline,intermediate,1834,F,Matriculation,1,26,2,N,1,1
15283_43,T,T_1,131,43,offline,easy,15283,F,Matriculation,2,39,2,N,1,0
2418_133,Y,Y_3,135,133,online,easy,2418,M,Matriculation,1,,2,N,2,0
19038_75,V,V_4,122,75,online,easy,19038,F,Matriculation,1,51,2,N,,1
6485_119,Y,Y_4,121,119,online,easy,6485,M,Bachelors,4,45,2,N,4,1
9617_125,Y,Y_3,,125,offline,intermediate,9617,M,High School Diploma,3,32,3,N,3,1
2296_139,Y,Y_2,120,139,offline,hard,2296,F,High School Diploma,2,29,2,N,2,0
7213_81,V,V_3,131,81,offline,intermediate,7213,M,Matriculation,1,24,2,N,1,0
3125_5,S,S_1,135,5,offline,easy,3125,F,High School Diploma,1,,4,N,2,0
8227_91,V,V_2,121,91,offline,intermediate,8227,M,High School Diploma,3,44,2,N,2,0
2686_119,Y,Y_4,121,119,online,easy,2686,M,Bachelors,3,,5,N,4,1
10645_177,Z,Z_2,120,177,online,easy,10645,F,High School Diploma,1,25,2,N,2,1
6177_17,T,T_4,120,,online,easy,6177,F,Matriculation,3,,2,N,1,1
6637_121,Y,Y_4,121,121,online,easy,6637,M,Bachelors,3,,7,N,5,1
7184_131,Y,Y_3,135,131,online,easy,7184,F,High School Diploma,3,,4,N,3,1
13409_35,T,T_2,117,35,offline,intermediate,13409,F,High School Diploma,2,,2,N,2,1
4556_124,Y,Y_4,121,124,online,easy,4556,F,High School Diploma,4,28,4,N,3,1
20073_83,V,,131,83,offline,intermediate,20073,F,Matriculation,3,32,2,Y,1,1
12460_35,T,T_2,117,35,offline,intermediate,12460,F,High School Diploma,1,,4,N,1,0
13225_171,Z,Z_2,120,171,offline,easy,13225,F,Matriculation,3,29,1,N,1,1
14925_46,T,T_1,131,46,offline,hard,14925,F,Bachelors,3,45,4,N,4,0
4956_40,T,T_2,117,40,online,easy,4956,F,Matriculation,1,41,2,N,1,1
19693_155,Y,Y_1,136,155,online,easy,19693,M,Bachelors,3,44,3,N,4,1
1028_20,T,T_4,120,20,online,easy,1028,F,Matriculation,3,45,2,N,4,1
9034_56,U,U_2,122,56,offline,vary hard,9034,F,High School Diploma,1,24,2,N,2,1
9566_152,Y,Y_1,136,152,offline,hard,9566,F,High School Diploma,4,25,2,N,4,1
18553_10,T,T_4,120,10,offline,easy,18553,M,High School Diploma,1,41,5,N,4,1
10274_129,Y,Y_3,135,129,offline,hard,,M,High School Diploma,4,,4,N,5,1
5581_22,T,T_3,134,22,offline,intermediate,5581,F,High School Diploma,1,44,2,N,1,1
18652_144,Y,Y_2,120,,online,easy,18652,M,Matriculation,2,44,2,N,4,1
19596_115,Y,,121,115,offline,hard,19596,M,Bachelors,2,43,2,N,5,1
16261_159,Y,Y_1,136,159,online,easy,16261,F,High School Diploma,3,,2,N,4,1
9893_35,T,T_2,117,35,offline,intermediate,9893,F,High School Diploma,2,26,4,N,3,1
1044_105,X,X_2,121,105,offline,intermediate,1044,M,High School Diploma,3,20,4,N,2,1
10066_25,T,T_3,134,25,offline,intermediate,10066,F,Bachelors,3,44,2,Y,3,1
17301_95,V,V_1,133,95,offline,easy,17301,F,Bachelors,4,31,2,N,1,1
3542_54,U,U_2,122,54,online,easy,3542,M,,3,44,1,N,4,1
16911_58,U,U_1,134,58,offline,intermediate,16911,M,Bachelors,1,29,2,N,1,1
8142_127,Y,,135,127,offline,hard,8142,M,Matriculation,3,43,6,N,4,0
4024_31,,T_3,134,31,online,easy,4024,F,Matriculation,2,,2,N,1,0
15335_43,T,T_1,131,43,offline,easy,15335,F,Matriculation,1,44,6,N,1,0
9977_39,T,T_2,117,39,online,easy,9977,F,High School Diploma,4,,2,N,1,1
19344_45,T,T_1,131,45,offline,intermediate,19344,F,Bachelors,2,26,2,N,1,1
6780_43,T,T_1,131,43,offline,easy,6780,F,Bachelors,4,30,2,Y,1,1
2925_177,Z,Z_2,120,177,online,easy,2925,F,Matriculation,4,,1,N,1,1
7434_17,T,T_4,120,17,online,easy,7434,F,High School Diploma,4,44,2,N,1,1
16573_98,V,V_1,133,98,offline,hard,16573,F,Bachelors,3,,3,N,1,0
3871_95,V,V_1,133,95,offline,easy,3871,M,High School Diploma,3,,4,N,4,1
7593_39,T,T_2,117,39,online,easy,7593,F,High School Diploma,2,,2,N,1,1
7604_116,Y,Y_4,121,116,offline,hard,7604,F,Bachelors,1,49,2,N,4,1
16824_99,,V_1,133,99,offline,hard,16824,M,High School Diploma,2,26,2,N,2,0
14909_186,Z,Z_1,136,186,online,easy,14909,F,,3,,1,Y,1,0
9674_135,Y,Y_3,135,135,online,easy,9674,M,High School Diploma,4,,2,N,4,0
2961_58,U,U_1,134,58,offline,intermediate,2961,M,High School Diploma,1,44,2,N,3,0
9740_21,T,T_3,134,21,offline,easy,9740,F,Bachelors,2,23,2,N,2,1
18470_68,V,V_4,122,68,offline,intermediate,18470,M,Bachelors,2,46,2,N,2,1
11434_134,Y,Y_3,135,134,online,easy,11434,M,High School Diploma,1,46,3,N,4,1
9899_168,Z,Z_3,130,168,online,easy,9899,F,High School Diploma,1,26,1,N,2,1
16487_183,Z,Z_1,136,183,online,easy,16487,F,Matriculation,3,,1,N,1,0
17955_107,X,X_2,121,107,offline,hard,17955,M,Bachelors,3,49,2,N,1,1
13000_37,T,T_2,117,37,offline,intermediate,13000,M,High School Diploma,3,44,2,N,1,0
10901_43,T,T_1,131,43,offline,easy,10901,F,Matriculation,3,28,2,N,1,1
9937_45,T,T_1,131,45,offline,intermediate,9937,F,High School Diploma,3,40,2,N,1,0
8204_59,U,U_1,134,59,offline,intermediate,8204,M,Matriculation,4,43,4,N,2,0
9297_59,U,U_1,134,59,offline,intermediate,9297,M,Matriculation,3,,2,N,2,0
10522_135,Y,Y_3,135,135,online,easy,10522,F,High School Diploma,3,,3,N,5,1
10771_137,Y,Y_2,120,137,offline,intermediate,10771,M,Bachelors,3,,8,N,2,1
12595_170,Z,Z_2,120,170,offline,easy,12595,F,No Qualification,4,,,N,3,0
477_21,T,T_3,134,21,offline,easy,477,F,High School Diploma,2,,2,N,1,1
14436_142,Y,Y_2,120,142,online,easy,14436,F,High School Diploma,3,,2,N,4,1
6738_11,T,T_4,120,11,offline,intermediate,6738,F,Matriculation,2,29,2,Y,2,0
9233_127,Y,Y_3,135,127,offline,hard,9233,F,High School Diploma,2,,2,N,3,1
5694_124,Y,Y_4,121,124,online,easy,5694,M,Bachelors,2,,2,N,2,1
877_171,Z,Z_2,120,171,offline,easy,877,F,Bachelors,3,26,1,N,1,1
5484_38,T,T_2,117,38,online,easy,5484,F,Matriculation,1,28,2,N,1,1
1405_85,V,V_3,131,85,offline,intermediate,1405,M,High School Diploma,1,,4,N,2,1
1711_117,Y,Y_4,121,117,offline,hard,1711,M,High School Diploma,4,29,4,N,4,1
24_81,V,V_3,131,81,offline,intermediate,24,F,Matriculation,3,33,2,Y,2,1
6376_118,Y,Y_4,121,118,online,easy,6376,M,Bachelors,1,45,3,N,4,1
2596_103,X,X_3,136,103,offline,hard,2596,M,Matriculation,3,,2,N,2,1
7941_23,T,T_3,134,23,offline,intermediate,7941,F,Matriculation,2,41,2,N,1,0
6995_29,T,T_3,134,29,online,easy,6995,F,Bachelors,3,31,2,N,1,1
12766_141,Y,Y_2,120,141,offline,hard,12766,M,High School Diploma,3,,2,N,4,1
19447_34,T,T_2,117,34,offline,intermediate,19447,F,High School Diploma,4,32,2,N,4,1
5111_24,T,T_3,134,24,offline,intermediate,5111,F,High School Diploma,1,49,2,N,1,0
8990_132,Y,Y_3,135,132,online,easy,8990,M,High School Diploma,1,28,2,N,2,1
11679_137,Y,Y_2,120,137,offline,intermediate,11679,M,High School Diploma,2,28,6,N,5,1
18396_74,V,V_4,122,74,online,easy,18396,F,High School Diploma,1,56,3,N,2,0
17667_149,Y,Y_1,136,149,offline,intermediate,17667,F,High School Diploma,1,,4,N,4,1
13259_32,T,T_2,117,32,offline,easy,13259,F,High School Diploma,3,19,2,N,1,0
12687_178,Z,Z_2,120,178,online,easy,12687,F,Matriculation,4,,1,N,1,1
1233_36,T,T_2,117,36,offline,intermediate,1233,F,Matriculation,3,30,2,N,1,1
6296_16,T,T_4,120,16,online,easy,6296,F,High School Diploma,1,,4,N,1,1
7779_36,T,T_2,117,36,offline,intermediate,7779,M,Bachelors,2,,2,N,2,1
7968_59,U,U_1,134,59,offline,intermediate,7968,F,High School Diploma,4,,4,Y,2,1
16160_184,Z,Z_1,136,184,online,easy,16160,F,Matriculation,2,45,1,N,2,1
9827_32,T,T_2,117,32,offline,easy,9827,F,High School Diploma,1,41,2,N,1,1
2457_138,Y,Y_2,120,138,offline,intermediate,2457,F,Bachelors,3,47,2,N,5,1
3593_137,Y,Y_2,120,137,offline,intermediate,3593,M,Matriculation,3,29,4,N,1,1
16489_158,Y,Y_1,136,158,online,easy,16489,M,Matriculation,2,,2,N,3,1
2962_91,V,V_2,121,91,,intermediate,2962,M,Bachelors,1,,2,N,3,0
3291_115,Y,Y_4,121,115,offline,hard,3291,F,Matriculation,3,,3,N,4,1
4412_113,Y,Y_4,121,113,offline,intermediate,4412,M,Matriculation,3,44,7,N,1,1
11810_31,T,T_3,134,31,online,easy,11810,F,Matriculation,3,28,2,N,1,0
11938_58,U,U_1,134,58,offline,intermediate,11938,M,High School Diploma,1,45,3,N,5,1
5040_24,,T_3,134,24,offline,intermediate,5040,F,Matriculation,1,26,2,Y,1,0
7453_32,T,T_2,117,32,offline,easy,7453,F,High School Diploma,3,,6,Y,2,1
7614_20,T,T_4,120,20,online,easy,7614,F,Matriculation,3,45,2,N,1,0
5714_58,U,U_1,134,58,offline,intermediate,5714,M,Matriculation,2,,2,N,3,1
7747_16,T,T_4,120,16,online,easy,7747,F,High School Diploma,1,,2,N,3,1
258_115,Y,Y_4,121,115,offline,hard,258,M,High School Diploma,1,28,2,N,2,1
14698_58,U,U_1,134,58,offline,intermediate,14698,M,Bachelors,3,32,5,N,4,1
13368_142,Y,Y_2,120,142,online,easy,13368,M,Matriculation,3,,2,N,3,1
6446_113,Y,Y_4,121,113,offline,intermediate,6446,M,High School Diploma,3,,4,N,2,1
4307_128,Y,Y_3,135,128,offline,hard,4307,M,High School Diploma,4,,4,N,3,0
10978_92,V,V_2,121,92,offline,intermediate,10978,M,High School Diploma,2,,2,N,2,1
9643_103,X,X_3,136,103,,hard,9643,M,Bachelors,1,,2,N,4,1
6909_165,Z,Z_3,130,165,online,easy,6909,F,Matriculation,1,46,1,N,2,1
14392_35,T,T_2,117,35,offline,intermediate,14392,F,Bachelors,1,27,2,N,1,1
13702_177,Z,Z_2,120,177,online,easy,13702,F,Matriculation,3,42,1,N,1,0
3279_116,Y,Y_4,121,116,offline,hard,3279,M,Bachelors,3,45,2,N,5,0
15886_95,V,V_1,133,,offline,easy,15886,M,High School Diploma,1,28,2,N,1,1
19160_151,Y,Y_1,136,151,offline,hard,19160,F,Matriculation,1,,4,N,5,1
17457_183,Z,Z_1,136,183,online,easy,17457,F,Matriculation,3,24,1,Y,1,1
4448_123,Y,Y_4,121,123,online,easy,4448,M,Matriculation,2,,6,N,5,0
4919_113,Y,Y_4,121,113,offline,intermediate,4919,M,Matriculation,1,,2,N,5,1
17457_179,Z,Z_1,136,179,offline,easy,17457,F,Matriculation,3,24,1,Y,1,0
9635_89,V,V_2,121,89,offline,intermediate,9635,F,Matriculation,3,,2,N,1,0
7203_19,T,T_4,120,19,online,easy,7203,F,High School Diploma,1,29,2,N,1,1
19634_108,X,X_2,121,108,offline,hard,19634,M,High School Diploma,1,26,2,N,2,1
7422_135,Y,Y_3,135,135,online,easy,7422,M,High School Diploma,1,,4,N,4,1
6820_76,V,V_4,122,76,online,easy,6820,M,High School Diploma,3,25,2,N,1,1
5896_10,T,T_4,120,10,offline,easy,5896,F,Matriculation,1,,4,N,1,1
19769_15,T,T_4,120,15,offline,intermediate,19769,F,Matriculation,3,41,4,N,3,0
15967_46,T,T_1,131,46,offline,hard,15967,F,Matriculation,3,32,2,N,1,0
14117_50,U,,122,50,offline,intermediate,14117,,High School Diploma,3,,2,N,2,1
15110_59,U,U_1,134,59,offline,intermediate,15110,M,Masters,1,,2,N,2,0
9271_162,Z,Z_3,130,162,offline,easy,9271,F,High School Diploma,1,,1,N,2,1
13459_158,Y,Y_1,136,158,online,easy,13459,M,High School Diploma,3,,3,N,1,1
18665_39,T,T_2,117,39,online,,18665,,High School Diploma,2,43,2,N,3,1
17027_96,V,V_1,133,96,offline,easy,17027,F,High School Diploma,1,,4,Y,1,1
5631_150,Y,Y_1,136,150,offline,intermediate,5631,F,High School Diploma,4,43,4,N,3,0
15291_98,V,V_1,133,98,offline,hard,15291,F,Bachelors,2,32,2,Y,4,1
17864_78,V,V_4,122,78,online,easy,17864,M,Bachelors,1,43,2,N,2,0
3677_114,Y,Y_4,121,114,offline,intermediate,3677,M,Matriculation,1,25,3,Y,1,0
1724_129,Y,Y_3,135,129,offline,hard,1724,M,High School Diploma,3,42,4,N,4,1
12567_178,Z,Z_2,120,178,online,easy,12567,F,High School Diploma,2,26,1,N,3,1
9936_131,Y,Y_3,135,131,online,easy,9936,M,High School Diploma,1,,4,N,3,1
6851_159,Y,Y_1,136,159,online,easy,6851,M,High School Diploma,3,28,2,N,3,1
13003_87,V,V_2,121,87,offline,easy,13003,M,Matriculation,3,25,2,N,1,1
